org,file_,URL,File,Lines_of_code,Require,Ensure,Include,Attribute,Hard_coded_string,Comment,Command,File_mode,SSH_KEY
OPENSTACK,puppet-designate/manifests/api.pp,0,0,202,0,2,3,28,74,111,0,0,0
OPENSTACK,puppet-designate/manifests/client.pp,0,0,28,0,3,2,3,4,14,0,0,0
OPENSTACK,puppet-designate/manifests/logging.pp,1,2,144,0,0,1,19,59,99,0,0,0
OPENSTACK,puppet-designate/manifests/deps.pp,0,0,38,0,0,0,0,20,12,0,0,0
OPENSTACK,puppet-designate/manifests/quota.pp,0,0,49,0,0,1,6,18,30,0,0,0
OPENSTACK,puppet-designate/manifests/init.pp,0,3,285,0,3,1,39,82,186,0,0,0
OPENSTACK,puppet-designate/manifests/mdns.pp,0,0,90,0,1,2,13,27,54,0,0,0
OPENSTACK,puppet-designate/manifests/worker.pp,0,0,125,0,1,1,19,44,78,0,0,0
OPENSTACK,puppet-designate/manifests/producer_task/delayed_notify.pp,0,0,31,0,0,1,3,9,18,0,0,0
OPENSTACK,puppet-designate/manifests/producer_task/periodic_secondary_refresh.pp,0,0,25,0,0,1,2,6,14,0,0,0
OPENSTACK,puppet-designate/manifests/producer_task/worker_periodic_recovery.pp,0,0,25,0,0,1,2,6,14,0,0,0
OPENSTACK,puppet-designate/manifests/producer_task/zone_purge.pp,0,0,38,0,0,1,4,12,23,0,0,0
OPENSTACK,puppet-designate/manifests/producer_task/increment_serial.pp,0,0,31,0,0,1,3,9,18,0,0,0
OPENSTACK,puppet-designate/manifests/producer_task/periodic_exists.pp,0,0,25,0,0,1,2,6,14,0,0,0
OPENSTACK,puppet-designate/manifests/wsgi/uwsgi.pp,0,0,40,0,0,1,3,9,23,0,0,0
OPENSTACK,puppet-designate/manifests/wsgi/apache.pp,1,3,194,0,0,3,35,19,123,0,0,0
OPENSTACK,puppet-designate/manifests/network_api/neutron.pp,0,0,32,0,0,2,3,10,18,0,0,0
OPENSTACK,puppet-designate/manifests/sink/nova_fixed.pp,0,0,43,0,0,1,5,16,26,0,0,0
OPENSTACK,puppet-designate/manifests/sink/neutron_floatingip.pp,0,0,43,0,0,1,5,16,26,0,0,0
OPENSTACK,puppet-designate/manifests/backend/bind9.pp,0,5,98,2,1,2,16,19,60,0,1,0
OPENSTACK,puppet-designate/manifests/backend/pdns4.pp,2,3,78,2,1,2,15,17,43,0,1,0
OPENSTACK,puppet-designate/manifests/db/sync.pp,0,0,41,0,0,2,11,10,16,0,0,0
OPENSTACK,puppet-designate/manifests/db/postgresql.pp,0,0,47,0,0,1,5,10,26,0,0,0
OPENSTACK,puppet-designate/manifests/db/mysql.pp,0,0,58,0,0,1,7,14,33,0,0,0
OPENSTACK,puppet-designate/manifests/keystone/auth.pp,9,0,133,0,0,1,21,35,88,0,0,0
OPENSTACK,puppet-designate/manifests/keystone/authtoken.pp,4,1,288,0,1,1,37,81,201,0,0,0
OPENSTACK,puppet-designate/example/all-in-one-keystone.pp,0,0,86,0,0,6,20,36,13,0,0,0
OPENSTACK,puppet-designate/example/all-in-one-noauth.pp,0,0,37,0,0,6,4,18,1,0,0,0
OPENSTACK,puppet-glance/manifests/limit.pp,2,0,123,0,0,1,17,30,74,0,0,0
OPENSTACK,puppet-glance/manifests/config.pp,0,0,52,0,0,1,2,9,37,0,0,0
OPENSTACK,puppet-glance/manifests/cors.pp,0,0,57,0,0,2,6,14,38,0,0,0
OPENSTACK,puppet-glance/manifests/key_manager.pp,0,0,19,0,0,1,1,3,10,0,0,0
OPENSTACK,puppet-glance/manifests/healthcheck.pp,0,2,60,0,0,1,7,16,39,0,0,0
OPENSTACK,puppet-glance/manifests/import_filtering_opts.pp,0,0,75,0,0,2,18,30,30,0,0,0
OPENSTACK,puppet-glance/manifests/reports.pp,0,2,32,0,0,1,3,7,19,0,0,0
OPENSTACK,puppet-glance/manifests/property_protection.pp,0,5,77,2,2,2,17,27,21,0,1,0
