org,file_,URL,File,Lines_of_code,Require,Ensure,Include,Attribute,Hard_coded_string,Comment,Command,File_mode,SSH_KEY
MOZILLA,socorro-infra/puppet/manifests/default.pp,0,0,26,0,0,13,1,14,0,0,0,0
MOZILLA,source/puppet/manifests/vagrant.pp,0,0,29,0,0,1,5,5,5,0,0,0
MOZILLA,source/puppet/manifests/classes/python.pp,0,0,34,3,2,0,9,20,1,0,0,0
MOZILLA,source/puppet/manifests/classes/playdoh.pp,0,3,39,4,1,0,15,20,4,0,0,0
MOZILLA,source/puppet/manifests/classes/custom.pp,0,0,3,0,0,0,0,0,1,0,0,0
MOZILLA,source/puppet/manifests/classes/apache.pp,0,6,61,4,4,0,22,24,2,0,2,0
MOZILLA,source/puppet/manifests/classes/init.pp,0,0,25,1,2,0,6,11,4,0,0,0
MOZILLA,source/puppet/manifests/classes/mysql.pp,0,0,26,1,4,0,6,5,1,0,0,0
MOZILLA,source/puppet/manifests/classes/memcached.pp,0,0,14,1,2,0,4,1,3,0,0,0
MOZILLA,wiki.mozilla.org/nubis/puppet/consul.pp,0,4,46,2,2,0,23,17,5,0,2,0
MOZILLA,wiki.mozilla.org/nubis/puppet/cache.pp,1,2,91,0,1,1,31,38,2,0,0,0
MOZILLA,wiki.mozilla.org/nubis/puppet/wiki.pp,0,20,171,3,25,1,67,61,11,0,5,0
MOZILLA,wiki.mozilla.org/nubis/puppet/web.pp,22,0,187,0,0,0,79,95,7,0,0,0
MOZILLA,wiki.mozilla.org/nubis/puppet/newrelic.pp,1,0,28,2,1,1,12,20,0,0,0,0
MOZILLA,wiki.mozilla.org/nubis/puppet/confd.pp,0,1,8,0,1,0,6,4,0,0,0,0
MOZILLA,wiki.mozilla.org/nubis/puppet/storage.pp,0,2,23,0,1,1,11,8,2,0,1,0
